time,value,slope
12.49, 266, 0.02
12.49, 268, 0.03
12.49, 267, -0.06
12.50, 267, 0.02
12.52, 269, -0.05
12.54, 270, 0.03
12.56, 268, -0.05
12.57, 267, 0.03
12.59, 267, 0.03
12.61, 267, -0.05
12.63, 267, 0.03
12.65, 269, 0.03
12.67, 269, -0.04
12.69, 267, -0.05
12.71, 266, 0.03
12.73, 266, 0.03
12.75, 267, 0.03
12.77, 268, -0.05
12.78, 268, 0.03
12.80, 267, -0.05
12.82, 268, 0.03
12.84, 267, 0.03
12.86, 267, -0.05
12.88, 268, -0.05
12.90, 268, 0.03
12.92, 268, 0.03
12.94, 268, 0.04
12.96, 267, 0.04
12.98, 268, 0.04
12.99, 268, 0.04
13.01, 268, 0.04
13.03, 268, 0.04
13.05, 268, 0.05
13.07, 268, -0.03
13.09, 267, 0.05
13.11, 268, -0.03
13.13, 268, 0.05
13.15, 268, -0.03
13.17, 267, 0.05
13.19, 267, 0.05
13.20, 267, 0.41
13.22, 267, 0.36
13.24, 267, 0.37
13.26, 267, 0.35
13.28, 267, 0.31
13.30, 267, 0.20
13.32, 267, 0.19
13.33, 268, 0.21
13.35, 267, 0.19
13.37, 267, 0.21
13.39, 267, 0.20
13.41, 267, 0.12
13.43, 268, 0.11
13.45, 268, 0.16
13.47, 267, 0.18
13.48, 267, 0.20
13.50, 267, 0.19
13.52, 267, 0.17
13.54, 268, 0.16
13.56, 267, 0.18
13.58, 267, 0.14
13.60, 267, 0.12
13.61, 267, 0.14
13.63, 268, 0.16
13.65, 268, 0.15
13.67, 268, 0.14
13.69, 267, 0.09
13.71, 267, 0.07
13.73, 267, 0.02
13.75, 267, -0.02
13.77, 267, -0.08
13.79, 267, -0.13
13.81, 267, -0.18
13.83, 267, -0.20
13.85, 267, -0.22
13.86, 268, -0.20
13.89, 267, -0.25
13.90, 267, -0.27
13.92, 268, -0.26
13.94, 267, -0.28
13.96, 267, -0.29
13.98, 267, -0.30
14.00, 268, -0.27
14.02, 268, -0.25
14.04, 267, -0.26
14.06, 267, -0.26
14.08, 267, -0.27
14.10, 267, -0.30
14.12, 268, -0.28
14.14, 268, -0.25
14.16, 267, -0.25
14.18, 267, -0.25
14.20, 267, -0.29
14.22, 267, -0.33
14.24, 267, -0.33
14.26, 267, -0.33
14.28, 267, -0.34
14.30, 267, -0.34
14.32, 268, -0.34
14.34, 267, -0.35
14.36, 267, -0.35
14.38, 268, -0.32
14.40, 267, -0.33
14.42, 268, -0.33
14.44, 268, -0.33
14.46, 267, -0.37
14.48, 267, -0.37
14.50, 268, -0.34
14.52, 267, -0.34
14.54, 267, -0.34
14.56, 268, -0.30
14.58, 267, -0.30
14.60, 267, -0.30
14.62, 268, -0.26
14.64, 267, -0.25
14.65, 267, -0.28
14.67, 267, -0.28
14.69, 268, -0.24
14.71, 268, -0.23
14.73, 268, -0.19
14.75, 268, -0.15
14.77, 268, -0.11
14.79, 267, -0.14
14.81, 267, -0.17
14.83, 268, -0.13
14.85, 268, -0.09
14.87, 268, -0.05
14.89, 268, -0.01
14.91, 267, -0.04
14.93, 267, -0.06
14.95, 267, -0.06
14.97, 267, -0.05
14.99, 267, -0.04
15.01, 267, -0.04
15.03, 267, -0.03
15.05, 268, 0.01
15.07, 268, 0.05
15.09, 268, 0.09
15.11, 268, 0.10
15.13, 267, 0.11
15.14, 267, 0.12
15.16, 267, 0.10
15.18, 267, 0.10
15.20, 267, 0.08
15.22, 267, 0.06
15.24, 267, 0.07
15.26, 267, 0.07
15.27, 267, 0.05
15.29, 267, 0.06
15.31, 267, 0.07
15.33, 267, 0.04
15.35, 268, 0.08
15.37, 267, 0.09
15.39, 268, 0.10
15.41, 268, 0.14
15.43, 268, 0.18
15.44, 268, 0.22
15.46, 268, 0.22
15.48, 268, 0.23
15.50, 267, 0.20
15.52, 267, 0.17
15.54, 267, 0.14
15.56, 267, 0.15
15.57, 267, 0.15
15.59, 267, 0.12
15.61, 268, 0.13
15.63, 268, 0.13
15.65, 268, 0.13
15.67, 267, 0.13
15.69, 267, 0.13
15.71, 267, 0.13
15.72, 267, 0.13
15.74, 267, 0.14
15.76, 267, 0.14
15.78, 267, 0.14
15.80, 268, 0.14
15.82, 268, 0.14
15.84, 267, 0.10
15.85, 267, 0.06
15.87, 267, 0.06
15.89, 267, 0.06
15.91, 267, 0.06
15.93, 268, 0.09
15.95, 267, 0.08
15.97, 268, 0.12
15.99, 267, 0.11
16.00, 267, 0.11
16.02, 268, 0.14
16.04, 267, 0.14
16.06, 267, 0.14
16.08, 267, 0.14
16.10, 267, 0.10
16.12, 267, 0.10
16.14, 268, 0.10
16.16, 268, 0.10
16.17, 267, 0.06
16.19, 267, 0.02
16.21, 268, 0.01
16.23, 268, 0.01
16.25, 268, 0.04
16.27, 268, 0.06
16.29, 268, 0.09
16.31, 268, 0.12
16.32, 268, 0.15
16.34, 268, 0.18
16.36, 268, 0.18
16.38, 268, 0.18
16.40, 268, 0.17
16.42, 267, 0.17
16.44, 267, 0.17
16.45, 267, 0.16
16.47, 267, 0.16
16.49, 267, 0.16
16.51, 267, 0.15
16.53, 267, 0.15
16.55, 268, 0.15
16.57, 267, 0.11
16.58, 267, 0.11
16.60, 267, 0.11
16.62, 267, 0.10
16.64, 268, 0.14
16.66, 268, 0.17
16.68, 268, 0.17
16.70, 268, 0.20
16.72, 268, 0.20
16.74, 268, 0.23
16.75, 267, 0.22
16.77, 267, 0.19
16.79, 267, 0.18
16.81, 271, 0.31
16.83, 279, 0.71
16.85, 281, 1.18
16.87, 282, 1.67
16.89, 283, 2.17
16.90, 270, 2.23
16.92, 264, 2.14
16.94, 264, 2.03
16.96, 268, 2.03
16.98, 273, 2.20
17.00, 272, 2.33
17.02, 286, 2.93
17.03, 279, 3.29
17.05, 262, 3.10
17.07, 269, 3.12
17.09, 258, 2.78
17.11, 274, 2.98
17.13, 274, 3.17
17.15, 270, 3.24
17.17, 270, 3.33
17.18, 272, 3.50
17.20, 268, 3.52
17.22, 261, 3.32
17.24, 270, 3.42
17.26, 271, 3.55
17.28, 272, 3.71
17.30, 268, 3.71
17.32, 269, 3.77
17.33, 270, 3.87
17.35, 272, 4.03
17.37, 268, 4.06
17.39, 266, 4.00
17.41, 265, 3.89
17.43, 267, 3.85
17.45, 269, 3.88
17.47, 270, 3.94
17.48, 271, 4.03
17.50, 270, 4.13
17.52, 265, 4.06
17.54, 264, 3.95
17.56, 264, 3.71
17.58, 267, 3.30
17.60, 270, 2.90
17.61, 270, 2.45
17.63, 269, 1.93
17.65, 268, 1.81
17.67, 265, 1.79
17.69, 265, 1.77
17.71, 266, 1.66
17.73, 269, 1.47
17.75, 269, 1.31
17.76, 269, 0.67
17.78, 268, 0.22
17.80, 268, 0.34
17.82, 268, 0.23
17.84, 268, 0.49
17.86, 268, 0.22
17.88, 268, -0.06
17.90, 268, -0.21
17.92, 270, -0.29
17.94, 270, -0.44
17.96, 268, -0.53
17.98, 267, -0.41
18.00, 266, -0.63
18.02, 267, -0.85
18.03, 268, -1.07
18.06, 269, -1.13
18.07, 269, -1.22
18.09, 269, -1.35
18.11, 268, -1.58
18.13, 267, -1.71
18.15, 267, -1.77
18.17, 269, -1.73
18.19, 269, -1.76
18.21, 269, -1.85
18.23, 269, -1.97
18.25, 268, -2.17
18.27, 267, -2.37
18.29, 267, -2.39
18.31, 267, -2.39
18.33, 267, -2.38
18.35, 268, -2.42
18.37, 268, -2.55
18.39, 269, -2.64
18.41, 267, -2.75
18.43, 268, -2.79
18.45, 268, -2.73
18.47, 268, -2.68
18.49, 268, -2.65
18.51, 268, -2.71
18.53, 269, -2.74
18.55, 269, -2.75
18.57, 267, -2.78
18.59, 268, -2.79
18.61, 268, -2.79
18.63, 268, -2.80
18.65, 280, -2.42
18.67, 290, -1.72
18.69, 283, -1.24
18.71, 281, -0.89
18.73, 283, -0.46
18.75, 283, 0.02
18.76, 269, 0.10
18.78, 265, 0.08
18.80, 266, 0.07
18.82, 275, 0.32
18.84, 281, 0.73
18.86, 291, 1.46
18.88, 288, 2.10
18.90, 285, 2.68
18.92, 283, 3.24
18.93, 282, 3.77
18.95, 282, 4.23
18.97, 282, 4.70
18.99, 281, 5.14
19.01, 289, 5.84
19.03, 288, 6.54
19.05, 283, 7.13
19.06, 278, 7.56
19.08, 281, 8.08
19.10, 284, 8.70
19.12, 276, 9.04
19.14, 284, 9.64
19.16, 283, 10.16
19.18, 287, 10.90
19.20, 285, 11.52
19.22, 284, 12.10
19.24, 282, 12.62
19.26, 277, 13.00
19.28, 277, 13.34
19.30, 288, 14.03
19.32, 286, 14.67
19.34, 291, 15.53
19.36, 291, 16.33
19.38, 287, 17.02
19.40, 284, 17.63
19.42, 281, 17.70
19.43, 280, 17.42
19.45, 287, 17.63
19.48, 290, 17.90
19.49, 293, 18.24
19.51, 293, 18.59
19.53, 290, 19.24
19.55, 286, 19.87
19.57, 288, 20.56
19.59, 276, 20.58
19.61, 283, 20.58
19.63, 283, 20.25
19.65, 290, 20.27
19.67, 291, 20.34
19.69, 295, 20.62
19.71, 290, 20.73
19.73, 289, 20.87
19.75, 286, 20.83
19.77, 285, 20.80
19.79, 290, 20.69
19.81, 286, 20.39
19.83, 283, 20.21
19.85, 282, 20.10
19.87, 283, 19.99
19.89, 291, 19.92
19.91, 300, 20.47
19.93, 291, 20.40
19.95, 289, 20.34
19.97, 291, 20.18
19.99, 287, 19.96
20.01, 289, 19.85
20.03, 293, 19.87
20.05, 288, 19.93
20.07, 289, 19.98
20.09, 284, 19.52
20.11, 284, 19.07
20.13, 280, 18.37
20.15, 280, 17.60
20.17, 284, 17.12
20.19, 280, 16.54
20.20, 285, 16.28
20.23, 286, 16.01
20.25, 285, 15.52
20.26, 282, 14.87
20.28, 279, 13.94
20.30, 281, 13.13
20.32, 286, 12.52
20.34, 285, 12.02
20.36, 279, 11.22
20.38, 269, 10.51
20.40, 281, 9.94
20.42, 283, 9.46
20.44, 283, 8.74
20.46, 286, 8.10
20.48, 283, 7.22
20.50, 281, 6.43
20.51, 281, 5.67
20.53, 281, 4.99
20.55, 283, 4.42
20.57, 288, 3.84
20.59, 287, 3.37
20.61, 285, 2.92
20.63, 276, 2.23
20.65, 281, 1.66
20.67, 280, 0.81
20.68, 284, -0.23
20.70, 277, -1.20
20.72, 282, -1.95
20.74, 286, -2.62
20.76, 285, -3.20
20.78, 289, -3.70
20.80, 289, -4.34
20.82, 289, -4.81
20.84, 288, -5.36
20.86, 282, -5.92
20.88, 285, -6.37
20.90, 277, -6.94
20.92, 280, -7.40
20.94, 287, -7.73
20.96, 287, -7.92
20.98, 281, -8.46
21.00, 277, -9.18
21.02, 279, -9.75
21.04, 281, -10.15
21.06, 277, -10.58
21.08, 279, -10.94
21.10, 283, -11.36
21.12, 280, -11.81
21.14, 279, -12.08
21.17, 282, -11.89
21.18, 282, -12.11
21.21, 282, -12.34
21.23, 284, -12.51
21.25, 287, -12.63
21.27, 287, -12.67
21.29, 288, -12.57
21.31, 285, -12.54
21.33, 282, -12.62
21.35, 284, -12.65
21.37, 287, -12.76
21.39, 286, -12.82
21.41, 279, -13.06
21.43, 280, -12.94
21.45, 283, -12.89
21.48, 281, -12.83
21.50, 283, -12.84
21.52, 285, -12.55
21.54, 286, -12.35
21.56, 287, -12.26
21.58, 286, -12.14
21.60, 289, -12.03
21.62, 283, -12.08
21.64, 281, -12.21
21.66, 285, -12.16
21.68, 284, -11.92
21.70, 282, -11.88
21.73, 283, -11.50
21.75, 288, -11.07
21.77, 291, -10.76
21.79, 290, -10.48
21.81, 286, -10.10
21.83, 288, -9.55
21.85, 285, -9.14
21.87, 285, -8.80
21.89, 285, -8.30
21.91, 285, -7.89
21.93, 283, -7.63
21.95, 286, -7.17
21.97, 282, -6.81
21.99, 282, -6.54
22.01, 282, -6.25
22.03, 286, -5.85
22.05, 287, -5.46
22.07, 281, -5.35
22.09, 283, -5.17
22.11, 283, -5.02
22.13, 286, -4.70
22.15, 289, -4.17
22.17, 288, -3.75
22.18, 285, -3.50
22.21, 285, -3.22
22.23, 283, -2.78
22.25, 286, -2.27
22.26, 288, -1.80
22.28, 287, -1.29
22.30, 287, -0.85
22.32, 285, -0.53
22.34, 285, -0.25
22.36, 284, -0.03
22.38, 283, 0.18
22.40, 286, 0.39
22.42, 286, 0.80
22.44, 284, 1.21
22.46, 287, 1.59
22.48, 289, 2.06
22.50, 286, 2.50
22.51, 279, 2.69
22.53, 286, 2.92
22.55, 286, 3.05
22.57, 288, 3.27
22.59, 288, 3.62
22.61, 289, 3.91
22.63, 289, 4.29
22.65, 288, 4.62
22.66, 288, 4.96
22.68, 288, 5.26
22.70, 289, 5.66
22.72, 289, 5.97
22.74, 286, 6.28
22.76, 285, 6.56
22.78, 285, 6.85
22.80, 287, 7.04
22.81, 286, 7.16
22.83, 288, 7.54
22.85, 291, 7.96
22.87, 291, 8.35
22.89, 289, 8.59
22.91, 288, 8.70
22.93, 288, 8.80
22.94, 288, 9.00
22.96, 287, 9.17
22.98, 284, 9.29
23.00, 281, 9.20
23.02, 283, 9.08
23.04, 286, 9.12
23.06, 288, 9.18
23.08, 288, 9.30
23.09, 290, 9.49
23.11, 289, 9.68
23.13, 293, 10.01
23.15, 293, 10.22
23.17, 289, 10.28
23.19, 285, 10.27
23.21, 286, 10.17
23.23, 287, 10.05
23.25, 287, 10.02
23.27, 288, 10.20
23.29, 287, 10.16
23.31, 287, 10.10
23.33, 283, 9.85
23.35, 287, 9.70
23.37, 290, 9.65
23.39, 289, 9.54
23.41, 289, 9.44
23.42, 289, 9.35
23.44, 290, 9.29
23.46, 292, 9.26
23.48, 287, 9.01
23.50, 284, 8.80
23.52, 283, 8.57
23.54, 288, 8.48
23.56, 289, 8.37
23.57, 290, 8.33
23.59, 289, 8.19
23.61, 290, 7.93
23.63, 288, 7.64
23.65, 285, 7.29
23.67, 282, 6.87
23.69, 282, 6.44
23.70, 285, 6.13
23.72, 286, 5.87
23.74, 289, 5.79
23.76, 289, 5.83
23.78, 289, 5.81
23.80, 285, 5.55
23.82, 284, 5.18
23.83, 284, 4.82
23.85, 281, 4.29
23.87, 281, 3.79
23.89, 282, 3.18
23.91, 286, 2.70
23.93, 287, 2.39
23.95, 287, 2.20
23.97, 284, 1.88
23.99, 284, 1.53
24.00, 283, 1.15
24.02, 284, 0.76
24.04, 282, 0.34
24.06, 286, 0.05
24.08, 287, -0.06
24.10, 289, -0.24
24.12, 287, -0.58
24.14, 286, -0.92
24.16, 286, -1.26
24.18, 288, -1.53
24.20, 287, -1.86
24.22, 286, -2.28
24.24, 285, -2.57
24.26, 285, -2.76
24.28, 288, -2.80
24.30, 288, -3.01
24.32, 288, -3.26
24.34, 287, -3.55
24.35, 287, -3.81
24.38, 287, -4.11
24.39, 287, -4.32
24.42, 286, -4.46
24.43, 287, -4.46
24.45, 286, -4.49
24.47, 286, -4.60
24.49, 285, -4.77
24.51, 285, -5.04
24.53, 288, -5.20
24.55, 289, -5.34
24.57, 288, -5.37
24.59, 288, -5.37
24.61, 287, -5.38
24.63, 286, -5.31
24.65, 284, -5.31
24.67, 287, -5.21
24.69, 287, -5.24
24.71, 288, -5.25
24.73, 290, -5.22
24.75, 290, -5.05
24.77, 289, -4.93
24.79, 289, -4.76
24.81, 289, -4.61
24.83, 288, -4.42
24.85, 289, -4.32
24.87, 287, -4.32
24.89, 287, -4.37
24.91, 287, -4.36
24.93, 287, -4.31
24.95, 288, -4.21
24.97, 289, -4.14
24.99, 290, -4.01
25.01, 291, -3.79
25.03, 293, -3.48
25.05, 290, -3.25
25.07, 283, -3.34
25.09, 288, -3.27
25.11, 286, -3.25
25.13, 287, -3.18
25.15, 287, -3.08
25.17, 287, -2.98
25.18, 283, -3.00
25.20, 285, -2.93
25.23, 286, -2.85
25.24, 287, -2.71
25.26, 287, -2.57
25.28, 287, -2.39
25.30, 286, -2.23
25.32, 286, -2.17
25.34, 285, -2.16
25.36, 284, -2.15
25.38, 279, -2.31
25.40, 282, -2.33
25.42, 285, -2.24
25.44, 285, -2.07
25.46, 285, -2.01
25.48, 282, -2.04
25.50, 281, -2.13
25.52, 282, -2.25
25.54, 285, -2.29
25.56, 285, -2.29
25.58, 284, -2.33
25.60, 283, -2.40
25.62, 283, -2.45
25.64, 285, -2.47
25.66, 284, -2.46
25.68, 280, -2.57
25.70, 279, -2.71
25.72, 280, -2.83
25.74, 284, -2.85
25.76, 285, -2.87
25.78, 283, -2.99
25.80, 283, -3.15
25.82, 279, -3.50
25.84, 284, -3.62
25.86, 286, -3.44
25.88, 285, -3.45
25.90, 279, -3.59
25.92, 278, -3.79
25.94, 281, -3.91
25.96, 282, -3.99
25.98, 282, -3.95
26.00, 279, -4.07
26.01, 280, -4.19
26.03, 284, -4.21
26.05, 284, -4.24
26.08, 282, -4.34
26.09, 279, -4.51
26.11, 274, -4.83
26.13, 281, -4.91
26.15, 284, -4.85
26.17, 283, -4.66
26.19, 281, -4.65
26.21, 278, -4.80
26.23, 280, -4.91
26.25, 281, -4.98
26.27, 281, -4.97
26.29, 281, -4.91
26.31, 281, -4.89
26.33, 283, -4.89
26.35, 283, -4.90
26.37, 284, -4.84
26.39, 280, -4.89
26.41, 280, -4.91
26.43, 281, -4.97
26.45, 284, -4.92
26.47, 284, -4.72
26.49, 283, -4.53
26.51, 282, -4.39
26.53, 282, -4.40
26.55, 283, -4.38
26.57, 282, -4.34
26.59, 281, -4.32
26.61, 282, -4.14
26.63, 282, -4.11
26.65, 284, -4.09
26.67, 283, -4.06
26.69, 283, -3.85
26.71, 281, -3.66
26.73, 282, -3.53
26.75, 285, -3.34
26.77, 287, -3.08
26.78, 287, -2.73
26.81, 285, -2.46
26.83, 284, -2.36
26.84, 283, -2.28
26.86, 283, -2.14
26.89, 283, -1.90
26.90, 282, -1.53
26.92, 282, -1.38
26.94, 281, -1.35
26.96, 283, -1.23
26.98, 285, -0.99
27.00, 283, -0.71
27.02, 282, -0.52
27.04, 282, -0.37
27.06, 285, -0.12
27.08, 285, 0.13
27.10, 282, 0.29
27.12, 282, 0.38
27.14, 282, 0.47
27.16, 281, 0.50
27.17, 282, 0.68
27.19, 284, 0.94
27.21, 282, 1.09
27.23, 281, 1.12
27.25, 284, 1.25
27.27, 285, 1.42
27.29, 283, 1.57
27.31, 281, 1.65
27.33, 280, 1.67
27.34, 282, 1.78
27.36, 284, 1.99
27.38, 283, 2.13
27.40, 284, 2.30
27.42, 283, 2.38
27.44, 282, 2.46
27.46, 282, 2.53
27.48, 283, 2.69
27.49, 283, 2.81
27.51, 283, 2.84
27.53, 283, 2.79
27.55, 284, 2.77
27.57, 284, 2.80
27.59, 283, 2.84
27.61, 281, 2.83
27.63, 282, 2.86
27.64, 282, 2.88
27.66, 284, 2.99
27.68, 284, 3.10
27.70, 284, 3.23
27.72, 284, 3.30
27.74, 283, 3.26
27.76, 283, 3.29
27.77, 283, 3.35
27.79, 283, 3.39
27.81, 282, 3.30
27.83, 283, 3.23
27.85, 283, 3.26
27.87, 283, 3.28
27.89, 283, 3.31
27.91, 284, 3.39
27.92, 283, 3.40
27.94, 283, 3.35
27.96, 283, 3.35
27.98, 284, 3.43
28.00, 284, 3.39
28.02, 284, 3.32
28.04, 283, 3.28
28.06, 283, 3.31
28.08, 283, 3.35
28.09, 284, 3.38
28.11, 284, 3.33
28.13, 283, 3.27
28.15, 283, 3.18
28.17, 283, 3.12
28.19, 283, 3.09
28.21, 283, 3.05
28.22, 284, 3.02
28.24, 283, 2.95
28.26, 283, 2.87
28.28, 283, 2.81
28.30, 283, 2.70
28.32, 284, 2.63
28.34, 284, 2.59
28.35, 283, 2.59
28.37, 283, 2.55
28.39, 283, 2.51
28.41, 283, 2.40
28.43, 283, 2.29
28.45, 283, 2.18
28.47, 283, 2.05
28.49, 283, 1.98
28.50, 284, 1.92
28.52, 284, 1.87
28.54, 283, 1.79
28.56, 283, 1.74
28.58, 284, 1.69
28.60, 284, 1.64
28.62, 284, 1.60
28.64, 283, 1.51
28.65, 283, 1.40
28.67, 283, 1.31
28.69, 283, 1.23
28.71, 284, 1.18
28.73, 283, 1.06
28.75, 284, 0.97
28.77, 284, 0.89
28.78, 284, 0.84
28.81, 284, 0.79
28.82, 284, 0.74
28.84, 284, 0.66
28.86, 283, 0.54
28.88, 284, 0.49
28.90, 284, 0.44
28.92, 284, 0.40
28.94, 285, 0.39
28.95, 284, 0.35
28.97, 284, 0.27
28.99, 284, 0.23
29.01, 284, 0.19
29.03, 284, 0.16
29.05, 284, 0.12
29.07, 284, 0.06
29.08, 283, -0.04
29.10, 283, -0.11
29.12, 284, -0.14
29.15, 283, -0.20
29.16, 284, -0.23
29.18, 284, -0.25
29.20, 284, -0.27
29.22, 284, -0.29
29.24, 284, -0.30
29.26, 284, -0.35
29.28, 284, -0.39
29.30, 284, -0.41
29.32, 286, -0.35
29.34, 287, -0.29
29.36, 287, -0.23
29.38, 284, -0.27
29.40, 284, -0.28
29.42, 284, -0.28
29.44, 284, -0.28
29.46, 283, -0.31
29.48, 284, -0.33
29.50, 283, -0.36
29.52, 282, -0.45
29.54, 285, -0.44
29.56, 286, -0.39
29.58, 285, -0.38
29.60, 282, -0.46
29.62, 284, -0.47
29.64, 286, -0.39
29.66, 285, -0.37
29.68, 283, -0.41
29.70, 284, -0.42
29.72, 283, -0.49
29.74, 283, -0.53
29.76, 285, -0.51
29.78, 286, -0.45
29.80, 282, -0.52
29.82, 284, -0.52
29.84, 286, -0.46
29.85, 286, -0.40
29.88, 283, -0.39
29.90, 282, -0.42
29.92, 284, -0.42
29.93, 285, -0.35
29.95, 286, -0.28
29.97, 285, -0.25
30.00, 285, -0.21
30.01, 284, -0.20
30.03, 285, -0.16
30.05, 285, -0.12
30.07, 285, -0.08
30.09, 285, -0.04
30.11, 285, -0.06
30.13, 286, -0.09
30.15, 286, -0.11
30.17, 285, -0.07
30.19, 285, -0.04
30.21, 286, 0.03
30.23, 286, 0.10
30.25, 285, 0.18
30.27, 286, 0.25
30.29, 285, 0.32
30.31, 285, 0.43
30.32, 285, 0.44
30.34, 285, 0.42
30.36, 285, 0.43
30.38, 284, 0.50
30.40, 285, 0.55
30.42, 285, 0.53
30.44, 285, 0.54
30.45, 285, 0.61
30.47, 283, 0.59
30.49, 284, 0.64
30.51, 284, 0.68
30.53, 284, 0.66
30.55, 284, 0.61
30.57, 284, 0.69
30.58, 284, 0.70
30.60, 284, 0.65
30.62, 284, 0.60
30.64, 284, 0.64
30.66, 284, 0.72
30.68, 284, 0.73
30.70, 283, 0.67
30.72, 283, 0.59
30.74, 284, 0.56
30.75, 284, 0.53
30.77, 284, 0.54
30.79, 284, 0.51
30.81, 284, 0.48
30.83, 284, 0.45
30.85, 284, 0.42
30.87, 284, 0.39
30.89, 284, 0.32
30.90, 284, 0.26
30.92, 284, 0.23
30.94, 283, 0.16
30.96, 283, 0.06
30.98, 283, -0.04
31.00, 284, -0.08
31.02, 283, -0.18
31.04, 283, -0.26
31.06, 284, -0.30
31.08, 284, -0.35
31.10, 283, -0.42
31.12, 284, -0.47
31.14, 284, -0.48
31.16, 284, -0.52
31.18, 284, -0.57
31.20, 283, -0.65
31.22, 283, -0.73
31.24, 283, -0.74
31.26, 284, -0.76
31.28, 284, -0.77
31.30, 283, -0.82
31.31, 283, -0.87
31.33, 284, -0.89
31.35, 284, -0.90
31.37, 284, -0.92
31.39, 284, -0.93
31.41, 284, -0.95
31.43, 284, -0.96
31.45, 283, -1.01
31.47, 284, -0.99
31.49, 284, -0.97
31.51, 284, -0.99
31.53, 283, -1.03
31.55, 284, -1.04
31.57, 284, -1.06
31.59, 283, -1.10
31.61, 283, -1.14
31.63, 283, -1.18
31.65, 283, -1.22
31.67, 283, -1.25
31.69, 284, -1.26
31.71, 284, -1.26
31.73, 283, -1.27
31.75, 284, -1.23
31.77, 284, -1.20
31.79, 284, -1.20
31.81, 284, -1.16
31.83, 283, -1.16
31.85, 284, -1.15
31.87, 283, -1.17
31.89, 283, -1.16
31.91, 283, -1.18
31.93, 283, -1.20
31.95, 284, -1.19
31.97, 283, -1.21
31.99, 284, -1.16
32.01, 284, -1.11
32.03, 284, -1.06
32.05, 284, -1.04
32.07, 283, -1.06
32.09, 284, -1.00
32.10, 284, -0.95
32.13, 284, -0.93
32.15, 283, -0.94
32.16, 284, -0.92
32.18, 284, -0.90
32.20, 284, -0.87
32.22, 284, -0.85
32.24, 284, -0.79
32.26, 284, -0.77
32.28, 285, -0.71
32.30, 284, -0.69
32.32, 283, -0.66
32.34, 284, -0.64
32.36, 284, -0.61
32.38, 283, -0.59
32.40, 284, -0.52
32.42, 284, -0.46
32.44, 284, -0.40
32.46, 284, -0.34
32.48, 284, -0.31
32.50, 284, -0.28
32.52, 284, -0.21
32.54, 284, -0.18
32.56, 284, -0.15
32.58, 284, -0.12
32.60, 284, -0.09
32.62, 284, -0.03
32.64, 284, -0.00
32.66, 284, 0.06
32.68, 284, 0.12
32.70, 284, 0.18
32.71, 284, 0.24
32.73, 284, 0.27
32.75, 283, 0.30
32.77, 283, 0.30
32.79, 284, 0.33
32.81, 284, 0.36
32.83, 284, 0.38
32.85, 284, 0.44
32.87, 284, 0.47
32.88, 284, 0.49
32.90, 284, 0.52
32.92, 285, 0.61
32.94, 284, 0.63
32.96, 283, 0.62
32.98, 284, 0.65
33.00, 284, 0.67
33.01, 284, 0.69
33.03, 284, 0.71
33.05, 284, 0.70
33.07, 284, 0.71
33.09, 284, 0.77
33.11, 284, 0.78
33.13, 284, 0.80
33.15, 284, 0.85
33.16, 284, 0.86
33.18, 284, 0.88
33.20, 284, 0.89
33.22, 283, 0.87
33.24, 284, 0.88
33.26, 283, 0.85
33.28, 284, 0.86
33.29, 285, 0.90
33.31, 283, 0.87
33.33, 284, 0.87
33.35, 284, 0.88
33.37, 284, 0.88
33.39, 284, 0.88
33.41, 284, 0.88
33.43, 284, 0.88
33.44, 284, 0.87
33.46, 284, 0.86
33.48, 285, 0.89
33.50, 284, 0.92
33.52, 285, 0.98
33.54, 285, 1.00
33.56, 285, 1.02
33.58, 285, 1.05
33.60, 285, 1.07
33.61, 285, 1.09
33.63, 285, 1.11
33.65, 285, 1.13
33.67, 284, 1.08
33.69, 285, 1.10
33.71, 285, 1.15
33.73, 285, 1.17
33.74, 285, 1.18
33.76, 285, 1.20
33.78, 285, 1.22
33.80, 285, 1.23
33.82, 285, 1.25
33.84, 285, 1.26
33.86, 285, 1.27
33.88, 284, 1.25
33.89, 284, 1.23
33.91, 285, 1.24
33.93, 285, 1.25
33.95, 285, 1.26
33.97, 285, 1.31
33.99, 285, 1.32
34.01, 285, 1.36
34.03, 285, 1.38
34.04, 285, 1.36
34.06, 285, 1.40
34.08, 285, 1.41
34.10, 285, 1.42
34.12, 284, 1.40
34.14, 285, 1.41
34.16, 285, 1.42
34.17, 284, 1.40
34.19, 285, 1.41
34.21, 285, 1.43
34.23, 285, 1.40
34.25, 285, 1.41
34.27, 285, 1.39
34.29, 284, 1.33
34.31, 284, 1.27
34.33, 285, 1.24
34.34, 285, 1.22
34.36, 285, 1.19
34.38, 284, 1.13
34.40, 285, 1.10
34.42, 285, 1.11
34.44, 284, 1.05
34.46, 285, 1.02
34.47, 285, 0.99
34.49, 285, 0.96
34.51, 285, 0.93
34.53, 285, 0.90
34.55, 285, 0.87
34.57, 285, 0.84
34.59, 284, 0.77
34.61, 285, 0.74
34.62, 285, 0.74
34.64, 285, 0.74
34.66, 285, 0.71
34.68, 285, 0.68
34.70, 285, 0.65
34.72, 285, 0.62
34.74, 285, 0.58
34.76, 284, 0.52
34.77, 284, 0.45
34.79, 284, 0.38
34.81, 285, 0.35
34.83, 284, 0.28
34.85, 285, 0.24
34.87, 285, 0.24
34.89, 284, 0.17
